"longitude","latitude","elevation","logElev","Xelevation","XlogElev","lcc_x","lcc_y"
-111.875,44.375,1921,7.61134771740362,1921,7.56579328242851,-121.009955657566,-9.28906675680695
-111.625,44.375,1974.8,7.63762004247724,1974.8,7.59327343237759,-120.814588150302,-9.32406363950706
-111.375,44.375,1888.5,7.59513586464775,1888.5,7.54881937967186,-120.619125106767,-9.35852293876038
-111.125,44.375,2394.8,7.82196384465197,2394.8,7.78522201899871,-120.423568006199,-9.3924443937832
-110.875,44.375,2585.5,7.89562220934551,2585.5,7.86153445526728,-120.227918328551,-9.42582774786221
-110.625,44.375,2446.1,7.84231805564374,2446.1,7.80633000505051,-120.032177554475,-9.45867274835641
-110.375,44.375,2360.1,7.80795727850671,2360.1,7.77068742733186,-119.836347165313,-9.4909791466989
-110.125,44.375,2821.8,7.97995514369841,2821.8,7.94866783085087,-119.640428643084,-9.52274669839893
-109.875,44.375,2460.2,7.84784065942201,2460.2,7.81205439800391,-119.444423470476,-9.55397516304364
-109.625,44.375,2830.8,7.98303070228581,2830.8,7.95184098162888,-119.24833313083,-9.58466430429993
-109.375,44.375,2030.2,7.66397115100906,2030.2,7.62080312124842,-119.052159108135,-9.61481388991621
-109.125,44.375,1823.8,7.56205767571852,1823.8,7.5141455956158,-118.85590288701,-9.64442369172418
-108.875,44.375,1645.4,7.46473903472921,1645.4,7.4117979504513,-118.659565952698,-9.6734934856406
-108.625,44.375,1478.3,7.36410359740487,1478.3,7.30538980797511,-118.463149791053,-9.70202305166892
-108.375,44.375,1319,7.25770767716004,1319,7.19218205871325,-118.266655888526,-9.73001217390092
-108.125,44.375,1253.6,7.21052298885196,1253.6,7.14172006892793,-118.070085732161,-9.75746064051845
-107.875,44.375,1293.7,7.23971736012546,1293.7,7.17296165466873,-117.873440809574,-9.78436824379492
-107.625,44.375,1688.7,7.4892443779992,1688.7,7.43761853162527,-117.67672260895,-9.81073478009701
-107.375,44.375,2767.9,7.96133533360814,2767.9,7.92945052554615,-117.479932619027,-9.83656004988604
-107.125,44.375,3381.3,8.15516106622954,3381.3,8.12896860769048,-117.283072329089,-9.86184385771963
-106.875,44.375,2155.7,7.72121562505209,2155.7,7.68049891381323,-117.086143228948,-9.88658601225306
-106.625,44.375,1370.3,7.29322174058361,1370.3,7.23005614582953,-116.889146808939,-9.91078632624082
-106.375,44.375,1283,7.23201033166476,1283,7.16472037877186,-116.692084559907,-9.93444461653797
-106.125,44.375,1197,7.16780918431644,1197,7.09589322109753,-116.494957973194,-9.95756070410153
-105.875,44.375,1427.1,7.33112579095914,1427.1,7.2703824730802,-116.29776854063,-9.98013441399183
-105.625,44.375,1320.7,7.25890498687803,1320.7,7.1934603985497,-116.100517754519,-10.0021655753739
-105.375,44.375,1366.6,7.2907020756597,1366.6,7.22737196996426,-115.90320710763,-10.0236540215186
-105.125,44.375,1387.2,7.30465043640723,1387.2,7.24222551293268,-115.705838093186,-10.0445995898041
-104.875,44.375,1264.8,7.21876317673741,1264.8,7.15054458254318,-115.508412204851,-10.065002121717
-104.625,44.375,1354.5,7.28241747793526,1354.5,7.21854334014839,-115.310930936719,-10.0848614628534
-104.375,44.375,1546,7.40610338123702,1546,7.34987370473834,-115.113395783304,-10.1041774629205
-104.125,44.375,1747.2,7.52142625804029,1747.2,7.47147691210162,-114.915808239527,-10.1229499757369
-103.875,44.375,1731.8,7.51305436896889,1731.8,7.46267434025864,-114.718169800706,-10.1411788592349
-103.625,44.375,1442.9,7.34141904144898,1442.9,7.28131683807729,-114.520481962543,-10.1588639754604
-103.375,44.375,960.8,6.9667786194316,960.8,6.87812047385245,-114.322746221116,-10.1760051905747
-103.125,44.375,850,6.85646198459459,850,6.75693238924755,-114.124964072864,-10.1926023748552
-102.875,44.375,754.4,6.75039946820593,754.4,6.63909121236612,-113.927137014577,-10.2086554026966
-102.625,44.375,724.9,6.71526216686669,724.9,6.59973443553483,-113.729266543386,-10.2241641526115
-102.375,44.375,744.9,6.7392182771588,744.9,6.62658529014558,-113.53135415675,-10.2391285072316
-102.125,44.375,639.1,6.60543322979084,639.1,6.47558678803942,-113.333401352444,-10.2535483533086
-101.875,44.375,711.3,6.69863789940102,711.3,6.58105513950963,-113.135409628551,-10.267423581715
-101.625,44.375,689.9,6.67190635517037,689.9,6.55093746769549,-112.937380483448,-10.2807540874446
-101.375,44.375,712.9,6.70060810075253,712.9,6.58327090000625,-112.739315415794,-10.2935397696139
-101.125,44.375,634.1,6.59864525911674,634.1,6.46785399355285,-112.541215924521,-10.3057805314625
-100.875,44.375,630,6.59304453414244,630,6.46146817635372,-112.343083508821,-10.3174762803538
-100.625,44.375,586.5,6.53160622520803,586.5,6.39107924153797,-112.144919668135,-10.3286269277759
-100.375,44.375,433.5,6.27945907074181,433.5,6.09469780174963,-111.946725902143,-10.339232389342
-100.125,44.375,523,6.43454651878745,523,6.27852142416584,-111.748503710749,-10.3492925847914
-99.875,44.375,521,6.43133108193348,521,6.27476202124194,-111.550254594075,-10.3588074379897
-99.625,44.375,600.9,6.55236522350628,600.9,6.41493327965572,-111.351980052446,-10.3677768769297
-99.375,44.375,633.8,6.59823651192118,633.8,6.46738811886471,-111.153681586377,-10.3762008337319
-99.125,44.375,582,6.52502965784346,582,6.38350663488401,-110.955360696568,-10.3840792446447
-98.875,44.375,542.9,6.46598919114764,542.9,6.31517715334389,-110.757018883885,-10.3914120500455
-98.625,44.375,428.6,6.27023200217019,428.6,6.08358783598379,-110.558657649355,-10.3981991944403
-98.375,44.375,399.5,6.21360759808861,399.5,6.01493690329312,-110.360278494151,-10.404440626465
-98.125,44.375,395.8,6.20617261960109,395.8,6.00586042739171,-110.161882919581,-10.4101362988851
-97.875,44.375,425.9,6.2651110805953,425.9,6.07741285924435,-109.963472427078,-10.4152861685966
-97.625,44.375,508.2,6.41050377524326,508.2,6.25036126812801,-109.765048518188,-10.4198901966259
-97.375,44.375,515.5,6.42243494562451,515.5,6.26435019031701,-109.566612694558,-10.4239483481302
-97.125,44.375,556.8,6.48737955813822,556.8,6.34000650781653,-109.368166457925,-10.427460592398
-96.875,44.375,491.7,6.38299974968265,491.7,6.21800233149021,-109.169711310107,-10.430426902849
-96.625,44.375,531.7,6.44841459790466,531.7,6.29471234266385,-108.971248752986,-10.4328472570347
-96.375,44.375,557.8,6.48890093375496,557.8,6.34176924403887,-108.772780288503,-10.4347216366379
-96.125,44.375,500.5,6.39776264152004,500.5,6.23539063760472,-108.574307418641,-10.4360500274738
-95.875,44.375,423.4,6.26034599009605,423.4,6.07166108910226,-108.375831645419,-10.4368324194892
-95.625,44.375,345.4,6.09897275482327,345.4,5.87324391572055,-108.177354470877,-10.437068806763
-95.375,44.375,331.4,6.06703573395506,331.4,5.83305481036034,-107.978877397064,-10.4367591875063
-95.125,44.375,320.4,6.0412066390028,320.4,5.80030404164682,-107.780401926031,-10.4359035640622
-94.875,44.375,313.3,6.02417372151769,313.3,5.77858068473139,-107.581929559815,-10.4345019429061
-94.625,44.375,293.2,5.97431838827301,293.2,5.71439265376822,-107.38346180043,-10.4325543346451
-94.375,44.375,305.8,6.00586042739171,305.8,5.75510910182154,-107.185000149855,-10.4300607540186
-94.125,44.375,299.1,5.98921201205469,299.1,5.73366484913807,-106.986546110023,-10.4270212198976
-93.875,44.375,300.4,5.99246404744107,300.4,5.73786178830906,-106.788101182809,-10.4234357552851
-93.625,44.375,317.3,6.03380538759751,317.3,5.79087718150713,-106.58966687002,-10.4193043873152
-93.375,44.375,329.4,6.06238888544468,329.4,5.82717935280013,-106.391244673382,-10.4146271472537
-93.125,44.375,339.3,6.08518255098173,339.3,5.85593115181279,-106.192836094529,-10.4094040704974
-92.875,44.375,345.8,6.09987042095177,345.8,5.87436877523173,-105.994442634992,-10.4036351965739
-92.625,44.375,333.5,6.0718917962206,333.5,5.8391871116624,-105.796065796189,-10.3973205691412
-92.375,44.375,330.9,6.06587604462179,330.9,5.83158917914386,-105.597707079409,-10.3904602359877
-92.125,44.375,277.9,5.93462961035544,277.9,5.66261319761813,-105.399367985808,-10.3830542490314
-91.875,44.375,206.2,5.72423848322358,206.2,5.37620390520511,-105.201050016391,-10.3751026643201
-91.625,44.375,363.1,6.13794301348671,363.1,5.92184648022711,-105.002754672002,-10.3666055420304
-91.375,44.375,250.2,5.85850441985175,250.2,5.56145056607841,-104.804483453317,-10.3575629464672
-91.125,44.375,324.1,6.04996927648055,324.1,5.81144034936271,-104.606237860828,-10.3479749460639
-90.875,44.375,315.6,6.02972325922507,315.6,5.78566963412838,-104.408019394831,-10.3378416133813
-90.625,44.375,284.5,5.9519437889457,284.5,5.68527900309164,-104.20982955542,-10.3271630251072
-90.375,44.375,298.5,5.98770749823027,298.5,5.73172184334544,-104.01166984247,-10.3159392620558
-90.125,44.375,300.9,5.99371201964846,300.9,5.73947131706471,-103.81354175563,-10.304170409167
-89.875,44.375,304.7,6.00314605188182,304.7,5.75161980407036,-103.615446794308,-10.2918565555062
-89.625,44.375,323,6.04737217904628,323,5.80814248998044,-103.417386457661,-10.278997794263
-89.375,44.375,339.1,6.08472717756767,339.1,5.85535841411099,-103.219362244586,-10.2655942227509
-89.125,44.375,308.6,6.01273668238352,308.6,5.76393639747595,-103.021375653705,-10.2516459424065
-88.875,44.375,250.2,5.85850441985175,250.2,5.56145056607841,-102.823428183355,-10.2371530587886
-88.625,44.375,231.4,5.80332610499246,231.4,5.48645530866343,-102.625521331579,-10.2221156815775
-88.375,44.375,255.3,5.87296250302698,255.3,5.58086126114369,-102.427656596111,-10.2065339245742
-88.125,44.375,190.2,5.67057034045009,190.2,5.29931686688112,-102.229835474365,-10.1904079056995
-87.875,44.375,277.2,5.9327755507593,277.2,5.66017883717407,-102.032059463429,-10.1737377469932
-87.625,44.375,209.3,5.73431167969102,209.3,5.39044065542384,-101.834330060045,-10.1565235746128
-86.125,44.375,234.2,5.81173961616129,234.2,5.4979875616766,-100.649016170147,-10.041821836624
-85.875,44.375,294.3,5.97711204088358,294.3,5.71801405690293,-100.451654897411,-10.0208034466423
-85.625,44.375,340.1,6.08700197381705,340.1,5.85821882796062,-100.254352192532,-9.99924220037431
-85.375,44.375,404.6,6.22376603620696,404.6,6.02731420000168,-100.057109548671,-9.97713826099269
-85.125,44.375,362.4,6.13643031735817,362.4,5.91996854540291,-99.859928458537,-9.9544917957773
-84.875,44.375,348.9,6.10680014578789,348.9,5.88304379815356,-99.6628104143707,-9.93130297611379
-84.625,44.375,350.1,6.10946978029889,350.1,5.88638177065483,-99.4657569079373,-9.90757197749222
-84.375,44.375,368.3,6.1491091161895,368.3,5.93568753163898,-99.2687694305128,-9.88329897950584
-84.125,44.375,292.4,5.97228172769121,292.4,5.71175064430538,-99.0718494728739,-9.85848416584961
-83.875,44.375,272.8,5.92104208281144,272.8,5.64473993402242,-98.874998525286,-9.83312772431898
-83.625,44.375,240.2,5.82953367996176,240.2,5.52226059803281,-98.6782180774927,-9.8072298468083
-83.375,44.375,186.2,5.65669086712235,186.2,5.27913454713126,-98.4815096187036,-9.78079072930948
-75.625,44.375,121.9,5.40222682993855,121.9,4.88204405972327,-92.4273506763567,-8.69398187932318
-75.375,44.375,144.1,5.49757797739891,144.1,5.03760174232607,-92.2337283871731,-8.65035099777537
-75.125,44.375,230.8,5.80151396314954,230.8,5.48396671343467,-92.0402268580846,-8.60618763135363
-74.875,44.375,457.2,6.32292424190565,457.2,6.14675743151402,-91.8468475534863,-8.56149211428078
-74.625,44.375,459,6.3261494731551,459,6.15060276844628,-91.6535919368487,-8.51626478480691
-74.375,44.375,535.8,6.4548840484767,535.8,6.30225260827424,-91.4604614707061,-8.47050598520676
-74.125,44.375,592.1,6.53973045384782,592.1,6.4004235444704,-91.2674576166456,-8.4242160617772
-73.875,44.375,923.6,6.93108110428563,923.6,6.83904808097235,-91.0745818352963,-8.37739536483459
-73.625,44.375,402.6,6.21979462510949,402.6,6.02247860063715,-90.8818355863178,-8.33004424871209
-73.375,44.375,53.8,5.03565305707154,53.8,4.15575319035074,-90.6892203283897,-8.28216307175701
-73.125,44.375,161.2,5.56528639740228,161.2,5.14283246370764,-90.4967375192001,-8.23375219632812
-72.875,44.375,133.1,5.45146754604171,133.1,4.9635436865624,-90.3043886154348,-8.18481198879283
-72.625,44.375,492.4,6.38418208239364,492.4,6.21939661515399,-90.1121750727662,-8.13534281952451
-72.375,44.375,399.4,6.21340737784567,399.4,6.01469267322719,-89.9200983458423,-8.08534506289966
-72.125,44.375,391,6.19644412779452,391,5.99396142730657,-89.7281598882758,-8.03481909729501
-71.875,44.375,515,6.42162226780652,515,6.26339826259162,-89.5363611526328,-7.98376530508476
-71.625,44.375,295.4,5.97989791073652,295.4,5.72162239278453,-89.3447035904221,-7.93218407263759
-71.375,44.375,665.6,6.64065984013874,665.6,6.51560118493365,-89.1531886520842,-7.88007579031384
-71.125,44.375,477.1,6.35801556171692,477.1,6.1884694408125,-88.9618177869801,-7.82744085246243
-70.875,44.375,288.2,5.96152067073491,288.2,5.69776440233064,-88.7705924433805,-7.77427965741802
-70.625,44.375,306.8,6.0083216641744,306.8,5.75827065994027,-88.579514068455,-7.72059260749782
-70.375,44.375,178.5,5.62941805936734,178.5,5.23909800688807,-88.3885841082607,-7.66638010899875
-70.125,44.375,94.1,5.26837349017496,94.1,4.64535197562092,-88.1978040077316,-7.61164257219415
-69.875,44.375,147.6,5.51181454081044,147.6,5.06006017742378,-88.0071752106677,-7.5563804113309
-69.625,44.375,91.8,5.25645316244934,91.8,4.62301010411642,-87.8166991597238,-7.50059404462607
-69.375,44.375,156.9,5.54868690411584,156.9,5.11739483066779,-87.6263772963988,-7.44428389426394
-69.125,44.375,79.6,5.1907321558681,79.6,4.49535531998088,-87.4362110610247,-7.38745038639264
-68.625,44.375,58.1,5.06322774421543,58.1,4.22097721315547,-87.0563512295576,-7.27221502251547
-123.875,44.625,18.9,4.77828280369674,18.9,3.36384159511839,-130.161554447957,-6.71870073310942
-123.625,44.625,318.2,6.03595978699453,318.2,5.79362317865599,-129.973223322874,-6.77888315636073
-123.375,44.625,339.9,6.08654742835467,339.9,5.85764739937364,-129.784727350116,-6.83854725777228
-123.125,44.625,65.3,5.10776200482698,65.3,4.32148013480585,-129.596067956196,-6.89769258581368
-122.875,44.625,96.8,5.28218798461815,96.8,4.67095792652609,-129.407246568865,-6.95631869288047
-122.625,44.625,817.5,6.82165257992873,817.5,6.71840910725122,-129.218264617099,-7.01442513529762
-122.375,44.625,761.7,6.75890718224572,761.7,6.64859587346356,-129.029123531091,-7.07201147332286
-122.125,44.625,945.5,6.95225051886869,945.5,6.86223476368033,-128.839824742237,-7.12907727114999
-121.875,44.625,1617.3,7.44850856898982,1617.3,7.39467747866657,-128.650369683125,-7.18562209691219
-121.625,44.625,1055.5,7.05228842971444,1055.5,6.97119945153867,-128.460759787529,-7.24164552268532
-121.375,44.625,841.1,6.84704940386474,841.1,6.74652963048292,-128.270996490392,-7.2971471244911
-121.125,44.625,707.9,6.69443828848566,707.9,6.57633028358244,-128.081081227819,-7.35212648230035
-120.875,44.625,1014.6,7.01625087513544,1014.6,6.9320575715051,-127.891015437064,-7.40658318003619
-120.625,44.625,1340.4,7.27267613177472,1340.4,7.20815612384169,-127.700800556523,-7.46051680557717
-120.375,44.625,932.9,6.94012565901259,932.9,6.84896023247163,-127.510438025716,-7.51392695076034
-120.125,44.625,1057,7.05358572719368,1057,6.97260625130175,-127.319929285285,-7.56681321138439
-119.875,44.625,1196.6,7.1675007327409,1196.6,7.09556176600666,-127.129275776976,-7.6191751872128
-119.625,44.625,714.3,6.70232884847309,714.3,6.58520567120128,-126.93847894363,-7.67101248197663
-119.375,44.625,1082.1,7.07504779675633,1082.1,6.99585772720368,-126.747540229173,-7.72232470337775
-119.125,44.625,1370.7,7.29349375690627,1370.7,7.23034589592211,-126.556461078607,-7.77311146309169
-118.875,44.625,1434.5,7.33595987405979,1434.5,7.27551851990629,-126.365242937994,-7.82337237677061
-118.625,44.625,1306.8,7.24907290059983,1306.8,7.18295982992281,-126.173887254448,-7.87310706404624
-118.375,44.625,1629.6,7.45564544688494,1629.6,7.40220758863018,-125.982395476127,-7.92231514853264
-118.125,44.625,1617.8,7.44879968133212,1617.8,7.39498468889294,-125.790769052216,-7.97099625782923
-117.875,44.625,1313,7.25347038268453,1313,7.18765716411496,-125.599009432919,-8.01915002352349
-117.625,44.625,1520.7,7.39061343366407,1520.7,7.33348042609766,-125.40711806945,-8.0667760811937
-117.375,44.625,1289.4,7.23662727825878,1289.4,7.16965789844643,-125.215096414017,-8.11387407041188
-117.125,44.625,830.2,6.83539961679,830.2,6.73363995873528,-125.022945919818,-8.1604436347463
-116.875,44.625,1404.5,7.3162158960701,1404.5,7.25453139074162,-124.830668041022,-8.20648442176432
-116.625,44.625,983.2,6.98767490215801,983.2,6.90093205363401,-124.638264232765,-8.25199608303509
-116.375,44.625,1135.9,7.11955472859569,1135.9,7.0439456334324,-124.445735951135,-8.29697827413203
-116.125,44.625,1475.7,7.362454896968,1475.7,7.30364132064331,-124.253084653161,-8.34143065463554
-115.875,44.625,2114.7,7.7028722331258,2114.7,7.66138589492159,-124.060311796805,-8.38535288813559
-115.625,44.625,2173.7,7.72916373948609,2173.7,7.68877596479232,-123.867418840947,-8.42874464223418
-115.375,44.625,2502.4,7.86418937515914,2502.4,7.82899375058023,-123.674407245376,-8.47160558854802
-115.125,44.625,2471.2,7.85212799498325,2471.2,7.81649759309896,-123.481278470782,-8.51393540271076
-114.875,44.625,2498.8,7.86280507900638,2498.8,7.82755983015609,-123.288033978738,-8.55573376437573
-114.625,44.625,2286.3,7.77749932819917,2286.3,7.73905441092482,-123.094675231693,-8.59700035721813
-114.375,44.625,2501.1,7.86368971146084,2501.1,7.82847618313561,-122.901203692964,-8.63773486893755
-114.125,44.625,1697.4,7.49409645522427,1697.4,7.44272702457621,-122.707620826717,-8.67793699126034
-113.875,44.625,1726.5,7.51015684623534,1726.5,7.45962687218413,-122.513928097965,-8.71760641994186
-113.625,44.625,3146.4,8.08530196907155,3146.4,8.05718741664688,-122.320126972549,-8.75674285476882
-113.375,44.625,1930.7,7.61613584018267,1930.7,7.57080401171805,-122.126218917132,-8.79534599956163
-113.125,44.625,2614.5,7.90636305334551,2614.5,7.87264568069235,-121.932205399187,-8.83341556217647
-112.875,44.625,2561.8,7.88675786465246,2561.8,7.85236132183634,-121.738087886982,-8.87095125450771
-112.625,44.625,1924.7,7.61317682041747,1924.7,7.56770755468444,-121.543867849575,-8.90795279248987
-112.375,44.625,2073.9,7.68427806846313,2073.9,7.64199641707704,-121.349546756799,-8.94441989610002
-112.125,44.625,2013.5,7.65610062000684,2013.5,7.61258396431592,-121.155126079251,-8.98035228935964
-111.875,44.625,2024,7.66105638236183,2024,7.61775957660851,-120.960607288283,-9.01574970033689
-111.625,44.625,2039,7.66809370908241,2039,7.6251071482389,-120.765991855989,-9.05061186114857
-111.375,44.625,1974,7.63723438878947,1974,7.59287028784482,-120.571281255195,-9.08493850796228
-111.125,44.625,2081.9,7.6879513358286,2081.9,7.64582802289508,-120.376476959444,-9.1187293809982
-110.875,44.625,2321.2,7.79201856401753,2321.2,7.75413843544094,-120.181580442992,-9.15198422453126
-110.625,44.625,2556.1,7.88461416048997,2556.1,7.85014251557757,-119.986593180792,-9.18470278689295
-110.375,44.625,2593.3,7.89852248653282,2593.3,7.86453514998634,-119.791516648482,-9.21688482047331
-110.125,44.625,2529.7,7.87462505022445,2529.7,7.8398012428008,-119.596352322377,-9.24853008172273
-109.875,44.625,2539.9,7.87849631663506,2539.9,7.84380942169724,-119.401101679457,-9.27963833115385
-109.625,44.625,2870.9,7.99662021619537,2870.9,7.96585802431204,-119.205766197354,-9.31020933334331
-109.375,44.625,2632.7,7.91304541041887,2632.7,7.87955640078386,-119.010347354342,-9.34024285693361
-109.125,44.625,1795.8,7.54739619201894,1795.8,7.49875898587338,-118.814846629326,-9.3697386746348
-108.875,44.625,1527.9,7.39504611961446,1527.9,7.33817312844588,-118.619265501833,-9.39869656322623
-108.625,44.625,1328.3,7.26424020486858,1328.3,7.19915543080233,-118.423605451994,-9.42711630355822
-108.375,44.625,1426.4,7.33066730069402,1426.4,7.26989526235193,-118.227867960541,-9.45499768055377
-108.125,44.625,1140.7,7.12343101544883,1140.7,7.04812573182941,-118.032054508791,-9.48234048321006
-107.875,44.625,1586.2,7.43023275548857,1586.2,7.37538108344191,-117.836166578635,-9.5091445046002
-107.625,44.625,2424.7,7.83387752276958,2424.7,7.79757882464112,-117.640205652529,-9.53540954187474
-107.375,44.625,2880.6,7.99987990151469,2880.6,7.96921937201474,-117.44417321348,-9.56113539626314
-107.125,44.625,2318.4,7.79086144346525,2318.4,7.75293661539758,-117.248070745038,-9.58632187307536
-106.875,44.625,1352.4,7.28097263954018,1352.4,7.21700312934848,-117.051899731281,-9.61096878170331
-106.625,44.625,1389.6,7.3062629065228,1389.6,7.24394176049353,-116.855661656807,-9.63507593562225
-106.375,44.625,1232.9,7.19511229860997,1232.9,7.12520263775147,-116.659358006721,-9.6586431523923
-106.125,44.625,1160.2,7.13902571750796,1160.2,7.06492995335414,-116.462990266624,-9.68167025365966
-105.875,44.625,1327.9,7.26396011243625,1327.9,7.19885649947957,-116.266559922604,-9.70415706515815
-105.625,44.625,1249.9,7.20778579461478,1249.9,7.13878763171658,-116.070068461219,-9.72610341671041
-105.375,44.625,1322.3,7.26003055857618,1322.3,7.19466205096617,-115.873517369494,-9.74750914222917
-105.125,44.625,1307.7,7.24971244583392,1307.7,7.18364307155121,-115.676908134902,-9.76837407971857
-104.875,44.625,1267.8,7.220958888664,1267.8,7.15289512816824,-115.480242245356,-9.78869807127542
-104.625,44.625,1299.2,7.24365592370439,1299.2,7.17717154262703,-115.283521189201,-9.80848096309027
-104.375,44.625,1464.8,7.35551329928055,1464.8,7.29627766635999,-115.086746455196,-9.82772260544868
-104.125,44.625,1121.8,7.10808046021567,1121.8,7.03156456470842,-114.889919532508,-9.84642285273228
-103.875,44.625,999.8,7.00288362407371,999.8,6.91750757042482,-114.693041910698,-9.86458156342001
-103.625,44.625,929.1,6.93643991284205,929.1,6.84492196981057,-114.496115079711,-9.88219860008896
-103.375,44.625,836.9,6.84257655295714,836.9,6.74158262392755,-114.299140529866,-9.89927382941562
-103.125,44.625,863.1,6.87015724856682,863.1,6.77205009681676,-114.10211975184,-9.9158071221768
-102.875,44.625,815.3,6.81925188039073,815.3,6.71574695659864,-113.905054236662,-9.93179835325061
-102.625,44.625,950.6,6.95711670851986,950.6,6.86755808923072,-113.7079454757,-9.9472474016174
-102.375,44.625,810.5,6.81399389916766,810.5,6.70991391053015,-113.510794960648,-9.96215415036075
-102.125,44.625,738.7,6.73185307399037,738.7,6.61833836923664,-113.313604183517,-9.9765184866682
-101.875,44.625,685.3,6.66606581038083,685.3,6.54434340710497,-113.11637463662,-9.9903403018323
-101.625,44.625,626.5,6.58823848301034,626.5,6.45598441799746,-112.919107812567,-10.0036194912513
-101.375,44.625,651.7,6.62233730818342,651.7,6.49481228101801,-112.721805204249,-10.0163559544298
-101.125,44.625,639.6,6.60610949951297,639.6,6.47635678884747,-112.524468304827,-10.02854959498
-100.875,44.625,557.4,6.48829266123012,557.4,6.34106452237475,-112.327098607722,-10.040200320622
-100.625,44.625,490.5,6.38096963563742,490.5,6.21560759875528,-112.129697606603,-10.0513080431844
-100.375,44.625,536,6.45519856334012,536,6.30261897574491,-111.932266795376,-10.0618726786055
-100.125,44.625,560.9,6.49360254247641,560.9,6.34721406297021,-111.734807668172,-10.0718941469333
-99.875,44.625,528,6.4425401664682,528,6.28785856016178,-111.537321719338,-10.0813723723267
-99.625,44.625,537.8,6.45802475457596,537.8,6.30591025682898,-111.339810443423,-10.0903072830557
-99.375,44.625,509.1,6.41198245784244,509.1,6.25209654283318,-111.142275335167,-10.098698811502
-99.125,44.625,475.5,6.35523922816194,475.5,6.18517928773138,-110.944717889491,-10.1065468941595
-98.875,44.625,431.7,6.27607942051029,431.7,6.09063091860248,-110.747139601485,-10.1138514716349
-98.625,44.625,416.1,6.24630054515468,416.1,6.05467406050587,-110.549541966397,-10.1206124886481
-98.375,44.625,399.8,6.21420801840085,399.8,6.0156692358048,-110.351926479621,-10.1268298940325
-98.125,44.625,399.4,6.21340737784567,399.4,6.01469267322719,-110.154294636687,-10.1325036407357
-97.875,44.625,454.5,6.31806680679042,454.5,6.14096155825389,-109.956647933246,-10.1376336858195
-97.625,44.625,544.6,6.46862996938134,544.6,6.31824713318168,-109.758987865066,-10.1422199904602
-97.375,44.625,538.8,6.45959141634086,538.8,6.30773407641168,-109.561315928011,-10.1462625199493
-97.125,44.625,532.6,6.44983831087155,532.6,6.29637240022483,-109.36363361804,-10.1497612436934
-96.875,44.625,544.6,6.46862996938134,544.6,6.31824713318168,-109.165942431187,-10.1527161352147
-96.625,44.625,578.1,6.5192947696898,578.1,6.37689700146591,-108.968243863553,-10.1551271721508
-96.375,44.625,516.8,6.42454482224912,516.8,6.26682096986913,-108.770539411298,-10.1569943362555
-96.125,44.625,358,6.12686918411419,358,5.90808293816893,-108.572830570623,-10.1583176133981
-95.875,44.625,338.3,6.08290360742476,338.3,5.85306417737196,-108.375118837764,-10.1590969935644
-95.625,44.625,325.2,6.05255964646779,325.2,5.81472736860793,-108.17740570898,-10.159332470856
-95.375,44.625,325.5,6.05326494801343,325.5,5.81562195641174,-107.979692680537,-10.1590240434909
-95.125,44.625,316.6,6.03212652882687,316.6,5.78873618053636,-107.781981248704,-10.1581717138033
-94.875,44.625,321.3,6.04334516898497,321.3,5.80302430930585,-107.584272909736,-10.1567754882434
-94.625,44.625,326.3,6.05514332377116,326.3,5.81800361874622,-107.386569159864,-10.1548353773777
-94.375,44.625,314.6,6.02731420000168,314.6,5.78259365508049,-107.188871495287,-10.1523513958887
-94.125,44.625,304.8,6.00339311797326,304.8,5.75193751654325,-106.991181412155,-10.1493235625749
-93.875,44.625,298.8,5.98846003808768,298.8,5.73269381815062,-106.793500406561,-10.1457519003506
-93.625,44.625,291.6,5.97024091065636,291.6,5.7091016361338,-106.595829974532,-10.1416364362457
-93.375,44.625,312.6,6.02247860063715,312.6,5.77641316569111,-106.398171612012,-10.1369772014054
-93.125,44.625,280.4,5.94122333067124,280.4,5.67125928295064,-106.200526814855,-10.1317742310903
-92.875,44.625,268.4,5.90916930438115,268.4,5.62905892846026,-106.002897078812,-10.1260275646758
-92.625,44.625,205.8,5.72293129349496,205.8,5.37435205282403,-105.805283899519,-10.1197372456519
-92.375,44.625,320.8,6.0421576614235,320.8,5.80151396314954,-105.60768877249,-10.112903321623
-92.125,44.625,345.5,6.09919724691086,345.5,5.8735252492433,-105.410113193098,-10.1055258443074
-91.875,44.625,260.6,5.88776931076922,260.6,5.60064171573669,-105.212558656572,-10.097604869537
-91.625,44.625,300.4,5.99246404744107,300.4,5.73786178830906,-105.015026657979,-10.0891404572565
-91.375,44.625,324.1,6.04996927648055,324.1,5.81144034936271,-104.817518692217,-10.0801326715238
-91.125,44.625,344.2,6.09627491146033,344.2,5.86986172534873,-104.620036254001,-10.0705815805084
-90.875,44.625,322.1,6.04524225278845,322.1,5.8054361283827,-104.422580837853,-10.060487256492
-90.625,44.625,326.8,6.0563155194276,326.8,5.81948928236817,-104.225153938092,-10.0498497758671
-90.375,44.625,375.5,6.16436688198544,375.5,5.95454119300338,-104.027757048819,-10.0386692191368
-90.125,44.625,374.6,6.16247234400166,374.6,5.95220383315468,-103.830391663909,-10.0269456709142
-89.875,44.625,358.3,6.12752399151508,358.3,5.90889782345102,-103.633059277,-10.0146792199216
-89.625,44.625,338.3,6.08290360742476,338.3,5.85306417737196,-103.435761381477,-10.0018699589899
